dateday,heat,ac,energy_cluster,home
2020-11-21T07:00:00Z,0,0,shoulder,001
2020-11-22T07:00:00Z,0,0,shoulder,001
2020-11-23T07:00:00Z,0,0,shoulder,001
2020-11-24T07:00:00Z,0,0,shoulder,001
2020-11-25T07:00:00Z,0,0,shoulder,001
2020-11-26T07:00:00Z,0,0,shoulder,001
2020-11-27T07:00:00Z,0,0,shoulder,001
2020-11-29T07:00:00Z,0,0,shoulder,001
2020-11-30T07:00:00Z,0,0,shoulder,001
2020-12-01T07:00:00Z,0,0,shoulder,001
2020-12-02T07:00:00Z,0,0,shoulder,001
2020-12-03T07:00:00Z,40.97222222222222,0,heat,001
2020-12-08T07:00:00Z,34.30555555555556,0,heat,001
2020-12-09T07:00:00Z,25.97222222222222,0,heat,001
2020-12-10T07:00:00Z,42.013888888888886,0,heat,001
2020-12-17T07:00:00Z,12.430555555555555,0,heat,001
2020-12-18T07:00:00Z,0,0,shoulder,001
2020-12-19T07:00:00Z,0,0,shoulder,001
2020-12-20T07:00:00Z,0,0,shoulder,001
2020-12-21T07:00:00Z,0,0,shoulder,001
2020-12-22T07:00:00Z,0,0,shoulder,001
2020-12-28T07:00:00Z,25.13888888888889,0,heat,001
2020-12-29T07:00:00Z,13.26388888888889,0,heat,001
2020-12-30T07:00:00Z,25.76388888888889,0,heat,001
2021-01-01T07:00:00Z,34.02777777777778,0,heat,001
2021-01-03T07:00:00Z,37.5,0,heat,001
2021-01-04T07:00:00Z,29.09722222222222,0,heat,001
2021-01-05T07:00:00Z,35,0,heat,001
2021-01-06T07:00:00Z,33.611111111111114,0,heat,001
2021-01-07T07:00:00Z,38.958333333333336,0,heat,001
2021-01-08T07:00:00Z,25.694444444444443,0,heat,001
2021-01-09T07:00:00Z,43.75,0,heat,001
2021-01-12T07:00:00Z,35.69444444444444,0,heat,001
2021-01-13T07:00:00Z,31.180555555555557,0,heat,001
2021-01-14T07:00:00Z,37.77777777777778,0,heat,001
2021-01-16T07:00:00Z,34.513888888888886,0,heat,001
2021-01-17T07:00:00Z,34.02777777777778,0,heat,001
2021-01-21T07:00:00Z,36.736111111111114,0,heat,001
2021-01-22T07:00:00Z,35.763888888888886,0,heat,001
2021-01-23T07:00:00Z,40.833333333333336,0,heat,001
2021-01-24T07:00:00Z,30.13888888888889,0,heat,001
2021-01-25T07:00:00Z,28.333333333333332,0,heat,001
2021-01-26T07:00:00Z,38.541666666666664,0,heat,001
2021-01-28T07:00:00Z,45.763888888888886,0,heat,001
2021-02-02T07:00:00Z,21.458333333333332,0,heat,001
2021-02-03T07:00:00Z,28.819444444444443,0,heat,001
2021-02-04T07:00:00Z,34.93055555555556,0,heat,001
2021-02-18T07:00:00Z,38.888888888888886,0,heat,001
2021-02-19T07:00:00Z,38.05555555555556,0,heat,001
2021-03-04T07:00:00Z,30.90277777777778,0,heat,001
2021-03-10T07:00:00Z,26.041666666666668,0,heat,001
2021-03-12T07:00:00Z,29.72222222222222,0,heat,001
2021-03-23T06:00:00Z,30.13888888888889,0,heat,001
2021-03-25T06:00:00Z,29.86111111111111,0,heat,001
2021-03-26T06:00:00Z,30.90277777777778,0,heat,001
2021-03-27T06:00:00Z,25.416666666666668,0,heat,001
2021-03-28T06:00:00Z,26.52777777777778,0,heat,001
2021-03-29T06:00:00Z,14.23611111111111,0,heat,001
2021-03-30T06:00:00Z,28.47222222222222,0,heat,001
2021-03-31T06:00:00Z,26.11111111111111,0,heat,001
2021-04-01T06:00:00Z,25,0,heat,001
2021-04-02T06:00:00Z,17.01388888888889,0,heat,001
2021-04-03T06:00:00Z,1.6666666666666667,0,heat,001
2020-10-28T06:00:00Z,0,0,shoulder,001
2020-08-01T06:00:00Z,0,18.819444444444443,ac,002
2020-08-02T06:00:00Z,0,4.652777777777778,ac,002
2020-08-03T06:00:00Z,0,4.513888888888889,ac,002
2020-08-04T06:00:00Z,0,17.5,ac,002
2020-08-05T06:00:00Z,0,12.083333333333334,ac,002
2020-08-09T06:00:00Z,0,6.875,ac,002
2020-08-11T06:00:00Z,0,12.63888888888889,ac,002
2020-08-15T06:00:00Z,0,9.652777777777779,ac,002
2020-08-16T06:00:00Z,0,13.88888888888889,ac,002
2020-08-30T06:00:00Z,0,9.652777777777779,ac,002
2020-09-19T06:00:00Z,0,0.8333333333333334,ac,002
2020-08-06T06:00:00Z,0,7.916666666666667,ac,002
2020-08-07T06:00:00Z,0,11.38888888888889,ac,002
2020-08-08T06:00:00Z,0,11.527777777777779,ac,002
2020-08-10T06:00:00Z,0,6.319444444444445,ac,002
2020-08-12T06:00:00Z,0,9.722222222222221,ac,002
2020-08-13T06:00:00Z,0,17.84722222222222,ac,002
2020-08-14T06:00:00Z,0,10.069444444444445,ac,002
2020-08-17T06:00:00Z,0,12.222222222222221,ac,002
2020-08-18T06:00:00Z,0,14.097222222222221,ac,002
2020-08-19T06:00:00Z,0,6.319444444444445,ac,002
2020-08-20T06:00:00Z,0,5.972222222222222,ac,002
2020-08-21T06:00:00Z,0,15,ac,002
2020-08-22T06:00:00Z,0,22.083333333333332,ac,002
2020-08-23T06:00:00Z,0,13.125,ac,002
2020-08-24T06:00:00Z,0,13.541666666666666,ac,002
2020-08-25T06:00:00Z,0,20.208333333333332,ac,002
2020-08-26T06:00:00Z,0,12.708333333333334,ac,002
2020-08-27T06:00:00Z,0,10,ac,002
2020-08-28T06:00:00Z,0,4.305555555555555,ac,002
2020-09-03T06:00:00Z,0,0.9027777777777778,ac,002
2020-09-04T06:00:00Z,0,4.166666666666667,ac,002
2020-09-05T06:00:00Z,0,12.152777777777779,ac,002
2020-09-06T06:00:00Z,0,11.875,ac,002
2020-09-15T06:00:00Z,0,3.3333333333333335,ac,002
2020-09-20T06:00:00Z,0,0.9722222222222222,ac,002
2020-09-21T06:00:00Z,0,2.5,ac,002
2020-09-22T06:00:00Z,0,1.3194444444444444,ac,002
2020-09-23T06:00:00Z,0,0.8333333333333334,ac,002
2020-09-26T06:00:00Z,0.625,3.5416666666666665,ac,002
2020-08-29T06:00:00Z,0,0,shoulder,002
2020-08-31T06:00:00Z,0,0,shoulder,002
2020-09-01T06:00:00Z,0,0,shoulder,002
2020-09-02T06:00:00Z,0,0,shoulder,002
2020-09-07T06:00:00Z,0,0,shoulder,002
2020-09-08T06:00:00Z,0,0,shoulder,002
2020-09-09T06:00:00Z,0,0,shoulder,002
2020-09-10T06:00:00Z,0,0,shoulder,002
2020-09-11T06:00:00Z,0,0,shoulder,002
2020-09-12T06:00:00Z,0,0,shoulder,002
2020-09-13T06:00:00Z,0,0,shoulder,002
2020-09-14T06:00:00Z,0,0,shoulder,002
2020-09-16T06:00:00Z,0,0,shoulder,002
2020-09-17T06:00:00Z,0,0,shoulder,002
2020-09-18T06:00:00Z,0,0,shoulder,002
2020-09-24T06:00:00Z,0,0,shoulder,002
2020-09-25T06:00:00Z,0,0,shoulder,002
2020-09-27T06:00:00Z,8.472222222222221,0,heat,002
2020-09-28T06:00:00Z,5.972222222222222,0,heat,002
2020-09-29T06:00:00Z,4.027777777777778,0,heat,002
2020-09-30T06:00:00Z,3.611111111111111,0,heat,002
2020-10-01T06:00:00Z,3.6805555555555554,0,heat,002
2020-10-02T06:00:00Z,1.7361111111111112,0,heat,002
2020-10-03T06:00:00Z,3.6805555555555554,0,heat,002
2020-10-04T06:00:00Z,0.4861111111111111,0,shoulder,002
2020-10-05T06:00:00Z,1.6666666666666667,0,heat,002
2020-10-06T06:00:00Z,2.986111111111111,0,heat,002
2020-10-07T06:00:00Z,0.8333333333333334,0,shoulder,002
2020-10-08T06:00:00Z,1.7361111111111112,0,heat,002
2020-10-09T06:00:00Z,1.5277777777777777,0,heat,002
2020-10-10T06:00:00Z,0.20833333333333334,0,shoulder,002
2020-10-11T06:00:00Z,1.3888888888888888,0,heat,002
2020-10-12T06:00:00Z,4.305555555555555,0,heat,002
2020-10-13T06:00:00Z,3.888888888888889,0,heat,002
2020-10-14T06:00:00Z,0.625,0,shoulder,002
2020-10-15T06:00:00Z,10.76388888888889,0,heat,002
2020-10-16T06:00:00Z,8.26388888888889,0,heat,002
2020-10-17T06:00:00Z,2.7083333333333335,0,heat,002
2020-10-18T06:00:00Z,11.11111111111111,0,heat,002
2020-10-19T06:00:00Z,2.5,0,heat,002
2020-10-20T06:00:00Z,5.902777777777778,0,heat,002
2020-10-21T06:00:00Z,6.597222222222222,0,heat,002
2020-10-22T06:00:00Z,6.597222222222222,0,heat,002
2020-10-23T06:00:00Z,16.59722222222222,0,heat,002
2020-10-24T06:00:00Z,18.333333333333332,0,heat,002
2020-10-25T06:00:00Z,11.458333333333334,0,heat,002
2020-10-26T06:00:00Z,7.777777777777778,0,heat,002
2020-10-27T06:00:00Z,12.98611111111111,0,heat,002
2020-10-29T06:00:00Z,12.777777777777779,0,heat,002
2020-10-30T06:00:00Z,2.4305555555555554,0,heat,002
2020-10-31T06:00:00Z,5.902777777777778,0,heat,002
2020-11-01T06:00:00Z,7.916666666666667,0,heat,002
2020-11-02T07:00:00Z,7.291666666666667,0,heat,002
2020-11-03T07:00:00Z,8.125,0,heat,002
2020-11-04T07:00:00Z,2.638888888888889,0,heat,002
2020-11-05T07:00:00Z,5,0,heat,002
2020-11-06T07:00:00Z,8.055555555555555,0,heat,002
2020-11-07T07:00:00Z,6.597222222222222,0,heat,002
2020-11-08T07:00:00Z,8.958333333333334,0,heat,002
2020-11-09T07:00:00Z,10.13888888888889,0,heat,002
2020-11-10T07:00:00Z,13.333333333333334,0,heat,002
